trans_date_trans_time,cc_num,merchant,category,amt,gender,street,city,state,zip,city_pop,job,dob,merch_lat,merch_long,is_fraud,predicted_is_fraud
2020-09-28 22:49:44,60495593109,"fraud_Zboncak, Rowe and Murazik",shopping_net,1000.49,M,4440 George Mills Suite 591,Dallas,TX,75210,1263321,Television camera operator,1942-11-24,32.91472,-97.668378,1,1
2020-09-28 23:03:00,60495593109,fraud_Stamm-Witting,shopping_net,956.22,M,4440 George Mills Suite 591,Dallas,TX,75210,1263321,Television camera operator,1942-11-24,32.285544,-96.370911,1,1
2020-09-28 23:07:10,6011477612335392,fraud_Donnelly PLC,misc_net,887.62,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,40.327104,-84.80378,1,1
2020-09-28 23:21:18,372965408103277,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1128.66,F,53199 Laurie Mills Apt. 864,Kirtland,NM,87417,6910,TEFL teacher,1956-02-02,37.46916,-108.8658,1,1
2020-09-29 02:24:38,6011477612335392,"fraud_Lockman, West and Runte",grocery_pos,305.73,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,40.168305,-85.273576,1,1
2020-09-29 03:50:01,6011477612335392,fraud_Bailey-Morar,grocery_pos,312.94,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,41.326363,-85.276208,1,1
2020-09-29 05:17:12,6011477612335392,fraud_Vandervort-Funk,grocery_pos,304.51,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,40.183312,-84.443841,1,1
2020-09-29 11:46:27,4514242065619750,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,1029.47,F,9870 Collins Flat,Laramie,WY,82072,35371,"Pilot, airline",1988-09-02,42.246051,-106.185083,1,1
2020-09-29 22:00:59,6011477612335392,fraud_Gleason-Macejkovic,shopping_net,844.39,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,40.337715,-84.817892,1,1
2020-09-29 22:48:33,6011477612335392,fraud_Hills-Witting,shopping_net,896.17,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,40.680443,-84.403823,1,1
2020-09-29 22:55:22,6011477612335392,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1104.54,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,40.754224,-84.634173,1,1
2020-09-29 23:23:29,6011477612335392,fraud_O'Keefe-Hudson,grocery_pos,337.19,M,95488 Cabrera Well,Maria Stein,OH,45860,2274,"Designer, television/film set",1943-12-17,41.054614,-83.536152,1,1
2020-09-30 20:41:56,180020605265701,fraud_Price Inc,shopping_net,1017.05,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,39.610904,-97.718659,1,1
2020-09-30 22:10:03,180020605265701,"fraud_Labadie, Treutel and Bode",shopping_net,943.12,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,39.237628,-97.445436,1,1
2020-09-30 22:34:21,180020605265701,fraud_Rempel Inc,shopping_net,752.02,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,40.201316,-97.259232,1,1
2020-09-30 23:22:55,180020605265701,"fraud_Reichert, Rowe and Mraz",shopping_net,879.09,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,40.569117,-96.234125,1,1
2020-09-30 23:41:38,180020605265701,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1320.92,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,39.679602,-97.038867,1,1
2020-10-01 22:22:21,180020605265701,fraud_Lemke-Gutmann,shopping_net,1020.62,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,39.697668,-97.355614,1,1
2020-10-01 22:28:20,180020605265701,"fraud_Reichert, Huels and Hoppe",shopping_net,1075.7,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,40.562946,-97.480374,1,1
2020-10-01 22:39:47,3518758680062249,fraud_Rempel Inc,shopping_net,1219.58,M,8738 Richard Brooks,Moab,UT,84532,9772,Location manager,1989-11-24,38.813814,-108.647015,0,1
2020-10-01 23:19:53,180020605265701,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,944.94,M,7908 Derrick Mount,Morrowville,KS,66958,314,Chemical engineer,2002-03-17,40.714495,-97.675129,1,1
2020-10-02 00:09:02,4710826438164847414,fraud_Hackett-Lueilwitz,grocery_pos,321.03,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,48.233035,-108.459859,1,1
2020-10-02 22:45:12,4710826438164847414,fraud_Heathcote LLC,shopping_net,1006.29,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,47.9042,-107.806609,1,1
2020-10-02 23:10:40,4710826438164847414,"fraud_Effertz, Welch and Schowalter",entertainment,669.67,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,48.047021,-107.757399,1,1
2020-10-02 23:30:25,4710826438164847414,"fraud_Hayes, Marquardt and Dibbert",misc_net,826.05,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,48.913372,-108.010935,1,1
2020-10-03 00:01:37,4710826438164847414,fraud_Bogisich Inc,grocery_pos,347.22,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,47.971341,-108.081796,1,1
2020-10-03 00:04:38,347399333635231,fraud_Miller-Hauck,grocery_pos,302.65,F,13128 Hall Station Suite 588,Seligman,MO,65745,2693,"Engineer, biomedical",1968-02-05,37.058973,-93.754921,1,1
2020-10-03 02:03:42,347399333635231,fraud_Padberg-Welch,grocery_pos,301.73,F,13128 Hall Station Suite 588,Seligman,MO,65745,2693,"Engineer, biomedical",1968-02-05,36.064509,-94.480708,1,1
2020-10-03 02:19:16,4710826438164847414,fraud_Goodwin-Nitzsche,grocery_pos,311.1,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,48.940103,-108.19705,1,1
2020-10-03 07:55:08,30404291151692,fraud_Stracke-Lemke,grocery_pos,269.81,F,537 Walker Freeway,North Tonawanda,NY,14120,45100,Ambulance person,1993-10-25,42.484384000000006,-79.84963,0,1
2020-10-03 15:18:37,3585052663373890,fraud_Lynch Ltd,shopping_pos,847.92,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,42.233875,-75.893686,1,1
2020-10-03 15:37:23,4710826438164847414,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1148.36,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,48.574226,-107.826766,1,1
2020-10-03 22:01:59,3585052663373890,"fraud_Reichert, Huels and Hoppe",shopping_net,1104.51,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,42.600568,-75.71318000000001,1,1
2020-10-03 22:04:32,4710826438164847414,"fraud_Lockman, West and Runte",grocery_pos,359.29,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,49.40878,-108.781002,1,1
2020-10-03 22:05:14,4710826438164847414,"fraud_Moore, Dibbert and Koepp",misc_net,750.14,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,49.608431,-108.785542,1,1
2020-10-03 22:08:48,30235438713303,"fraud_Swaniawski, Lowe and Robel",shopping_pos,896.38,M,3603 Mitchell Court,Winfield,WV,25213,5512,Exhibition designer,1980-03-24,39.058445,-82.08242800000001,0,1
2020-10-03 22:39:48,4710826438164847414,fraud_Lockman Ltd,grocery_pos,321.01,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,49.283838,-109.324832,1,1
2020-10-03 22:45:39,347399333635231,fraud_Macejkovic-Lesch,shopping_pos,959.44,F,13128 Hall Station Suite 588,Seligman,MO,65745,2693,"Engineer, biomedical",1968-02-05,36.607824,-94.031758,1,1
2020-10-03 23:32:40,3585052663373890,fraud_Macejkovic-Lesch,shopping_pos,710.78,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,43.463172,-74.820065,1,1
2020-10-03 23:40:23,4710826438164847414,"fraud_Kerluke, Kertzmann and Wiza",misc_net,715.39,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,48.125345,-108.009667,1,1
2020-10-03 23:46:44,4710826438164847414,fraud_Flatley Group,misc_pos,49.24,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,1964-01-04,48.421738,-108.259349,1,1
2020-10-04 00:16:22,30011465039817,"fraud_Streich, Dietrich and Barton",shopping_net,1115.75,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,43.233719,-73.472497,1,1
2020-10-04 00:57:53,30011465039817,fraud_DuBuque LLC,grocery_pos,346.71,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,43.110937,-74.41978,1,1
2020-10-04 00:58:45,30011465039817,fraud_Wolf Inc,grocery_pos,357.63,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,41.904191,-73.50734399999999,1,1
2020-10-04 01:54:21,30510856607165,"fraud_Casper, Hand and Zulauf",grocery_pos,309.78,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,43.062709000000005,-84.054539,1,1
2020-10-04 03:22:41,2297447006766555,fraud_Auer-Mosciski,grocery_pos,336.15,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,39.874088,-89.586067,1,1
2020-10-04 03:31:40,3585052663373890,fraud_Dach-Borer,grocery_net,14.53,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,43.273845,-75.76117099999999,1,1
2020-10-04 03:54:06,30011465039817,fraud_Price Inc,shopping_net,1050.15,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,43.324229,-73.301479,1,1
2020-10-04 05:16:40,30510856607165,fraud_Stracke-Lemke,grocery_pos,313.57,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,42.514009,-82.715714,1,1
2020-10-04 18:49:00,3585052663373890,"fraud_Kihn, Abernathy and Douglas",shopping_net,991.94,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,43.779972,-75.620207,1,1
2020-10-04 20:18:51,347399333635231,fraud_Corwin-Gorczany,misc_net,902.67,F,13128 Hall Station Suite 588,Seligman,MO,65745,2693,"Engineer, biomedical",1968-02-05,36.278903,-93.794217,1,1
2020-10-04 22:00:18,347399333635231,fraud_Murray-Smitham,grocery_pos,318.43,F,13128 Hall Station Suite 588,Seligman,MO,65745,2693,"Engineer, biomedical",1968-02-05,35.838851,-94.829584,1,1
2020-10-04 22:08:57,30510856607165,fraud_Kozey-Boehm,shopping_net,1198.12,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,42.978556,-83.069435,1,1
2020-10-04 22:17:25,3585052663373890,fraud_Boyer-Reichert,shopping_net,1180.19,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,43.044154,-76.399776,1,1
2020-10-04 22:17:52,3585052663373890,"fraud_Terry, Johns and Bins",misc_pos,50.31,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,43.187012,-76.089512,1,1
2020-10-04 22:25:37,3585052663373890,fraud_Padberg-Welch,grocery_pos,360.25,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,41.867495,-74.981987,1,1
2020-10-04 22:36:23,30510856607165,fraud_Terry-Huel,shopping_net,941.23,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,41.652454,-82.73679,1,1
2020-10-04 22:36:47,30510856607165,fraud_Kerluke-Abshire,shopping_net,1098.48,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,41.418485,-83.50228299999999,1,1
2020-10-04 22:42:31,2297447006766555,"fraud_Ruecker, Beer and Collier",shopping_net,899.79,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,40.323034,-87.99378,1,1
2020-10-04 22:45:15,347399333635231,"fraud_Parisian, Schiller and Altenwerth",misc_net,790.28,F,13128 Hall Station Suite 588,Seligman,MO,65745,2693,"Engineer, biomedical",1968-02-05,36.73723,-93.960864,1,1
2020-10-04 22:57:03,3585052663373890,fraud_Reynolds-Schinner,misc_pos,49.66,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,43.797699,-75.95277,1,1
2020-10-04 22:58:19,30510856607165,fraud_Koelpin and Sons,misc_net,832.54,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,43.111532,-83.625562,1,1
2020-10-04 23:01:29,3585052663373890,fraud_Volkman-Predovic,shopping_net,914.64,M,296 Maria Street,West Eaton,NY,13484,176,Science writer,1963-12-28,43.526103000000006,-75.624736,1,1
2020-10-04 23:14:37,30510856607165,fraud_Kris-Padberg,shopping_pos,893.45,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,42.477086,-83.08977900000001,1,1
2020-10-04 23:26:26,2297447006766555,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1024.42,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,39.503655,-89.528858,1,1
2020-10-04 23:29:53,30510856607165,"fraud_Little, Gutmann and Lynch",shopping_net,1118.62,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,43.099084000000005,-82.995236,1,1
2020-10-04 23:47:58,347399333635231,"fraud_Kuhic, Bins and Pfeffer",shopping_net,991.2,F,13128 Hall Station Suite 588,Seligman,MO,65745,2693,"Engineer, biomedical",1968-02-05,35.776015,-94.206152,1,1
2020-10-04 23:52:06,30510856607165,"fraud_Mosciski, Ziemann and Farrell",shopping_net,977.08,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,41.575146,-83.240749,1,1
2020-10-05 00:30:12,2297447006766555,fraud_Hackett-Lueilwitz,grocery_pos,287.86,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,39.602748,-87.804816,1,1
2020-10-05 00:47:10,30510856607165,fraud_Berge LLC,gas_transport,7.29,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,43.174722,-83.33544,1,1
2020-10-05 01:11:45,30011465039817,fraud_Rempel Inc,shopping_net,920.99,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,41.594601,-72.993004,1,1
2020-10-05 01:12:17,30011465039817,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,893.98,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,41.670306,-73.99613599999999,1,1
2020-10-05 01:16:29,2297447006766555,fraud_Padberg-Welch,grocery_pos,320.34,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,40.012382,-89.326422,1,1
2020-10-05 01:16:50,2297447006766555,"fraud_Schultz, Simonis and Little",grocery_pos,318.31,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,39.059264,-89.43233599999999,1,1
2020-10-05 01:34:05,60490596305,fraud_McCullough Group,grocery_net,12.29,F,4349 Anna Flat Suite 214,Haynes,AR,72341,222,"Programmer, applications",1963-05-19,34.127648,-91.676593,0,1
2020-10-05 03:31:36,30510856607165,fraud_Kuhic Inc,grocery_pos,308.81,M,1125 Ray Track,Livonia,MI,48154,96942,Horticultural consultant,1965-04-01,42.507146,-84.019802,1,1
2020-10-05 03:42:59,4861310130652566408,"fraud_Schultz, Simonis and Little",grocery_pos,375.71,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,10076,"Surveyor, rural practice",1977-12-16,29.452542,-90.925216,1,1
2020-10-05 09:09:43,4861310130652566408,"fraud_Reichert, Huels and Hoppe",shopping_net,983.27,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,10076,"Surveyor, rural practice",1977-12-16,31.089718,-91.479471,1,1
2020-10-05 09:54:51,30011465039817,fraud_Kling Inc,gas_transport,9.85,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,42.142207,-73.060982,1,1
2020-10-05 11:31:55,30011465039817,fraud_Kuhic LLC,shopping_net,940.79,F,213 Gill Expressway,Chatham,NY,12037,4015,Human resources officer,1971-10-14,42.638099,-73.323273,1,1
2020-10-05 13:00:28,2297447006766555,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1084.78,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,40.710113,-89.292238,1,1
2020-10-05 14:57:29,2297447006766555,"fraud_Labadie, Treutel and Bode",shopping_net,1061.02,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,40.009271000000005,-87.856606,1,1
2020-10-05 22:10:28,2297447006766555,fraud_Mohr-Bayer,shopping_net,1004.81,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,40.549337,-87.73003100000001,1,1
2020-10-05 22:20:07,581508178315,fraud_Kiehn Inc,grocery_pos,278.13,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,1978-08-08,31.319715,-98.454167,1,1
2020-10-05 22:45:28,2297447006766555,fraud_Torphy-Goyette,shopping_pos,858.76,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,39.524357,-89.504846,1,1
2020-10-05 23:00:10,581508178315,fraud_Heathcote LLC,shopping_net,913.19,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,1978-08-08,31.846131,-98.499447,1,1
2020-10-05 23:07:29,2297447006766555,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,954.73,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,1960-01-13,40.763781,-87.97326,1,1
2020-10-05 23:18:06,581508178315,fraud_Pouros-Haag,shopping_pos,710.12,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,1978-08-08,32.228257,-98.608272,1,1
2020-10-05 23:20:54,581508178315,"fraud_Schmeler, Bashirian and Price",shopping_net,1022.16,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,1978-08-08,31.40067,-98.903959,1,1
2020-10-05 23:54:47,581508178315,fraud_Gleason-Macejkovic,shopping_net,813.57,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,1978-08-08,32.245776,-97.625541,1,1
2020-10-06 00:58:18,581508178315,fraud_Kilback LLC,grocery_pos,342.03,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,1978-08-08,31.462114,-99.425321,1,1
2020-10-06 01:56:37,4755696071492,fraud_Luettgen PLC,gas_transport,10.44,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,20328,Site engineer,1985-06-20,32.185759999999995,-97.467629,1,1
2020-10-06 02:55:03,3586955669388457,fraud_Cummerata-Jones,gas_transport,11.82,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,40.282833,-80.074178,1,1
2020-10-06 22:05:29,3586955669388457,fraud_Bashirian Group,shopping_net,1153.08,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,39.698527,-78.862622,1,1
2020-10-06 22:11:56,3586955669388457,fraud_Kris-Weimann,misc_net,857.15,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,41.286922,-79.696166,1,1
2020-10-06 22:21:04,3586955669388457,fraud_Jaskolski-Vandervort,misc_net,648.51,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,39.639832,-79.961841,1,1
2020-10-06 22:40:28,581508178315,"fraud_Moore, Dibbert and Koepp",misc_net,798.61,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,1978-08-08,32.773920000000004,-97.801577,1,1
2020-10-06 22:48:33,3586955669388457,fraud_Gerlach Inc,shopping_net,1058.67,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,40.16684,-78.553622,1,1
2020-10-06 22:55:20,3586955669388457,fraud_Ankunding LLC,shopping_net,1107.27,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,41.065174,-79.353713,1,1
2020-10-06 23:03:17,3586955669388457,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1007.28,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,41.180135,-79.918536,1,1
2020-10-07 00:48:36,3586955669388457,fraud_Kiehn-Emmerich,grocery_pos,322.47,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,39.629863,-79.309576,1,1
2020-10-07 00:53:56,6597248210463122,fraud_Kiehn Inc,grocery_pos,318.72,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.142218,-95.271979,1,1
2020-10-07 00:57:43,4755696071492,"fraud_Christiansen, Goyette and Schamberger",gas_transport,9.07,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,20328,Site engineer,1985-06-20,33.731788,-96.956527,1,1
2020-10-07 02:02:52,6597248210463122,fraud_Rau and Sons,grocery_pos,334.85,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.198536,-93.5925,1,1
2020-10-07 10:59:58,344342339068828,fraud_Cole PLC,grocery_pos,339.13,F,37732 Joe Courts Apt. 752,Darien,GA,31305,5989,Tax adviser,1967-05-05,31.327366,-80.96731199999999,1,1
2020-10-07 18:13:28,3586955669388457,"fraud_Reichert, Shanahan and Hayes",shopping_net,1081.63,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,40.574216,-78.399454,1,1
2020-10-07 22:03:45,6597248210463122,fraud_Doyle Ltd,grocery_pos,322.76,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,42.43482,-94.09866,1,1
2020-10-07 22:14:41,6597248210463122,"fraud_Parker, Nolan and Trantow",entertainment,637.33,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,42.663504,-94.72486,1,1
2020-10-07 22:20:10,6597248210463122,fraud_Heathcote LLC,shopping_net,979.63,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,42.105952,-93.943391,1,1
2020-10-07 22:26:49,344342339068828,fraud_Nader-Heller,misc_net,650.68,F,37732 Joe Courts Apt. 752,Darien,GA,31305,5989,Tax adviser,1967-05-05,31.781767,-81.753613,1,1
2020-10-07 22:40:08,3586955669388457,fraud_Price Inc,shopping_net,955.07,M,24191 Elizabeth Mill,Bolivar,PA,15923,1770,"Administrator, local government",1994-12-08,40.18983,-79.982555,1,1
2020-10-07 22:59:38,6597248210463122,"fraud_Mosciski, Gislason and Mertz",grocery_pos,334.54,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.688634,-94.840344,1,1
2020-10-07 23:31:07,344342339068828,"fraud_Gottlieb, Considine and Schultz",shopping_net,1113.91,F,37732 Joe Courts Apt. 752,Darien,GA,31305,5989,Tax adviser,1967-05-05,30.655461,-82.152335,1,1
2020-10-08 00:41:38,6597248210463122,"fraud_Reilly, Heaney and Cole",gas_transport,21.55,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.475815,-93.528854,1,1
2020-10-08 01:44:16,6597248210463122,fraud_Kiehn-Emmerich,grocery_pos,320.67,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.923918,-93.449907,1,1
2020-10-08 02:40:11,6597248210463122,fraud_Miller-Hauck,grocery_pos,326.21,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.153613,-94.096664,1,1
2020-10-08 03:40:05,6597248210463122,"fraud_Christiansen, Goyette and Schamberger",gas_transport,18.88,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,42.998076,-94.802022,1,1
2020-10-08 20:42:19,6597248210463122,fraud_Murray-Smitham,grocery_pos,300.78,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,42.081168,-94.540517,1,1
2020-10-08 22:12:06,344342339068828,fraud_Halvorson Group,misc_pos,9.3,F,37732 Joe Courts Apt. 752,Darien,GA,31305,5989,Tax adviser,1967-05-05,32.118931,-81.252988,1,1
2020-10-08 22:19:46,344342339068828,fraud_Halvorson Group,misc_pos,7.24,F,37732 Joe Courts Apt. 752,Darien,GA,31305,5989,Tax adviser,1967-05-05,31.233161,-81.222616,1,1
2020-10-08 22:32:09,6597248210463122,fraud_Hickle Group,shopping_pos,798.05,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.062934000000006,-94.974793,1,1
2020-10-08 22:47:45,344342339068828,fraud_Pouros-Conroy,shopping_pos,922.5,F,37732 Joe Courts Apt. 752,Darien,GA,31305,5989,Tax adviser,1967-05-05,32.279849,-80.66596,1,1
2020-10-08 22:59:33,344342339068828,fraud_Terry-Huel,shopping_net,1185.79,F,37732 Joe Courts Apt. 752,Darien,GA,31305,5989,Tax adviser,1967-05-05,31.003531,-80.97782600000001,1,1
2020-10-08 23:43:26,6597248210463122,fraud_Schumm PLC,shopping_net,1012.1,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.305787,-95.384359,1,1
2020-10-08 23:52:34,6597248210463122,fraud_Flatley-Durgan,misc_net,740.92,M,610 Samantha Park Suite 149,Whittemore,IA,50598,912,Optometrist,1968-05-16,43.671,-93.830297,1,1
2020-10-09 22:14:21,213199865312311,fraud_Medhurst PLC,shopping_net,974.22,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,74,Pensions consultant,1944-05-14,35.474032,-84.635485,1,1
2020-10-09 22:52:14,213199865312311,fraud_Jaskolski-Vandervort,misc_net,845.7,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,74,Pensions consultant,1944-05-14,35.423928000000004,-84.891228,1,1
2020-10-09 23:10:32,213199865312311,fraud_Kunde-Sanford,misc_net,750.35,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,74,Pensions consultant,1944-05-14,33.992163,-84.091418,1,1
2020-10-10 14:33:35,213199865312311,fraud_Bogisich-Homenick,misc_net,908.8,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,74,Pensions consultant,1944-05-14,35.308297,-85.843589,1,1
2020-10-10 22:47:11,213199865312311,fraud_Lebsack and Sons,misc_net,846.93,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,74,Pensions consultant,1944-05-14,35.019090000000006,-85.17868399999999,1,1
2020-10-11 00:18:36,38530489946071,fraud_Heller-Langosh,gas_transport,9.45,F,95835 Garcia Rue,Arcadia,SC,29320,530,Animal technologist,1989-05-14,34.985724,-82.762592,1,1
2020-10-11 01:41:01,5456712664803820,"fraud_Lockman, West and Runte",grocery_pos,330.98,F,36659 Smith Club Apt. 080,Llano,NM,87543,247,Architectural technologist,1961-10-24,35.249298,-106.19265,1,1
2020-10-11 03:06:41,38530489946071,fraud_Stamm-Witting,shopping_net,997.42,F,95835 Garcia Rue,Arcadia,SC,29320,530,Animal technologist,1989-05-14,34.854169,-81.676624,1,1
